id,superid,impcost,impcost_adj,payback,reference_year,reference_ppi,fy,arc2,conserved,saved
NC0137,NC013704,3000.0,6600.0,0.29117732699214,2024,278.19,1998,2.4323,64478.0,3049.0
NC0146,NC014604,200.0,418.0,1.123595505618,2024,427.93,1998,2.2437,47.0,178.0
NC0147,NC014703,675.0,918.0,0.93360995850622,2024,189.87,1998,2.2515,118.0,723.0
NC0170,NC017003,2000.0,4160.0,0.8123476848091,2024,427.93,1999,2.2437,589.0,2462.0
NC0177,NC017703,420.0,667.8,0.050816696914701,2024,239.54,1999,2.6218,189039.0,5292.0
NC0182,NC018206,2100.0,4200.0,0.43850490707872,2024,278.19,2000,2.7221,101993.0,4789.0
NC0183,NC018306,10750.0,18812.5,2.1573349387919,2024,218.99,2000,2.4322,46893.0,2565.0
NC0194,NC019403,29000.0,59740.0,2.1384853624364,2024,427.93,2000,2.7252,111665.0,3486.0
NC0200,NC020004,10600.0,16642.0,0.34336432250332,2024,239.54,2000,2.4231,837632.0,22611.0
NC0221,NC022106,92321.0,156022.49,1.9297061159651,2024,262.98,2001,2.1332,353100.0,25808.0
NC0235,NC023506,2434.0,4040.44,2.0785653287788,2024,262.98,2002,2.4111,19276.0,1002.0
NC0237,NC023703,3000.0,6000.0,1.0221465076661,2024,427.93,2002,2.2437,424.0,2935.0
NC0268,NC026805,329.0,440.86,2.0308641975309,2024,189.87,2003,2.2511,20.0,162.0
NC0285,NC028508,500.0,730.0,0.34387895460798,2024,239.54,2004,2.4231,28500.0,998.0
NC0292,NC029208,100.0,180.0,0.089686098654709,2024,278.19,2004,2.4236,35152.0,549.0
NC0304,NC030406,4207.0,6731.2,1.3912037037037,2024,243.25,2004,2.7142,72000.0,1944.0
NC0309,NC030905,100.0,175.0,0.056593095642332,2024,278.19,2005,2.4236,46880.0,1343.0
NC0343,NC034308,424.0,644.48,1.36,2024,243.25,2006,2.7142,4474.0,301.0
NC0349,NC034907,5000.0,7950.0,0.44,2024,260.39,2006,2.4226,255600.0,11246.0
NC0358,NC035807,200.0,266.0,1.07,2024,239.54,2007,2.7134,4380.0,187.0
NC0389,NC038905,892.0,1239.88,1.56,2024,262.98,2009,2.4151,11079.0,507.0
ND0002,ND000207,6111.0,9960.93,4.8888,2024,243.25,1991,2.7142,23740.0,1250.0
ND0016,ND001605,200.0,420.0,1.3793103448276,2024,262.98,1991,2.4221,1758.0,145.0
ND0035,ND003504,500.0,1300.0,0.65963060686016,2024,278.19,1992,2.4236,16120.0,758.0
ND0036,ND003604,340.0,544.0,1.2830188679245,2024,243.25,1992,2.7142,4103.0,265.0
ND0038,ND003807,90.0,234.0,2.3684210526316,2024,278.19,1992,2.7111,879.0,38.0
ND0148,ND014805,250.0,630.0,0.061957868649318,2024,278.19,1993,2.8121,,4035.0
ND0177,ND017705,200.0,398.0,4.1666666666667,2024,262.98,1994,2.4221,586.0,48.0
ND0235,ND023505,600.0,1164.0,0.33240997229917,2024,262.98,1995,2.4221,29601.0,1805.0
ND0241,ND024110,72.0,163.44,0.47368421052632,2024,248.28,1996,2.7491,38.0,152.0
ND0252,ND025208,1000.0,2350.0,5.9880239520958,2024,278.19,1996,2.1311,2345.0,153.0
ND0304,ND030412,23.0,36.8,1.7692307692308,2024,239.54,1998,2.6218,586.0,13.0
ND0325,ND032506,80.0,170.4,0.32258064516129,2024,278.19,1999,2.4236,14654.0,248.0
ND0335,ND033506,10.0,15.9,0.12820512820513,2024,239.54,1999,2.2211,1758.0,78.0
ND0343,ND034304,43959.0,75609.48,5.2400762903803,2024,262.98,2000,2.4151,277550.0,4440.0
NV0006,NV000606,30.0,59.7,0.076142131979695,2024,262.98,1994,2.4111,5569.0,394.0
NV0012,NV001208,222.0,441.78,0.8740157480315,2024,262.98,1994,2.7424,2931.0,254.0
NV0013,NV001307,1350.0,2686.5,1.1607910576096,2024,262.98,1994,2.7243,306.0,1163.0
NV0015,NV001509,2450.0,4875.5,1.5786082474227,2024,262.98,1994,2.7243,333.0,1552.0
NV0036,NV003605,3100000.0,4898000.0,8.8832596404859,2024,216.87,1995,2.3415,9778722.0,452041.0
NV0038,NV003807,189.0,262.71,0.2135593220339,2024,189.87,1995,2.2511,10258.0,885.0
NV0046,NV004604,211.0,291.18,0.18906810035842,2024,189.87,1996,2.2511,49824.0,1116.0
NV0069,NV006906,114.0,215.46,1.0,2024,262.98,1996,2.7135,1172.0,100.0
NV0078,NV007807,589.0,1083.76,0.91317829457364,2024,262.98,1997,2.2531,127.0,645.0
NV0079,NV007907,10.0,22.7,0.072992700729927,2024,278.19,1997,2.4236,2931.0,137.0
NV0083,NV008306,4316.0,5956.08,1.0501216545012,2024,189.87,1997,2.2511,2918.0,4110.0
NV0096,NV009612,113670.0,237570.3,0.87443170016847,2024,427.93,1998,2.2437,9218.0,27193.0
NV0097,NV009708,440.0,792.0,0.091153925833851,2024,262.98,1998,2.4111,123974.0,5449.0
NV0102,NV010203,800.0,2240.0,0.23188405797101,2024,456.81,1998,2.4314,44549.0,2214.0
NV0112,NV011202,736.0,1000.96,2.6099290780142,2024,189.87,1998,2.2511,4103.0,171.0
OD0054,OD005407,500.0,840.0,0.35714285714286,2024,239.54,1996,2.1233,408.0,1400.0
OD0058,OD005805,1200.0,2820.0,0.18598884066956,2024,278.19,1996,2.4236,372216.0,6452.0
OD0132,OD013202,190.0,336.3,0.27065527065527,2024,262.98,1999,2.7135,10258.0,702.0
OD0134,OD013403,30000.0,40200.0,3.5928143712575,2024,189.87,1999,2.2511,9050.0,8350.0
OD0143,OD014304,130.0,206.7,0.57017543859649,2024,239.54,1999,2.7224,586.0,43.0
OD0157,OD015707,95.0,163.4,0.95,2024,262.98,2000,2.7135,2052.0,100.0
OD0164,OD016402,1000.0,1720.0,0.91911764705882,2024,262.98,2000,2.7447,22274.0,962.0
OK0337,OK033705,4650.0,9765.0,0.10769373291954,2024,262.98,1991,2.7261,733880.0,26200.0
OK0365,OK036507,120.0,248.4,1.2,2024,262.98,1992,2.4221,1758.0,100.0
OK0388,OK038803,1424.0,2947.68,2.954356846473,2024,262.98,1992,2.4221,13775.0,620.0
OK0397,OK039705,768.0,1559.04,1.5298804780876,2024,262.98,1993,2.4221,10551.0,502.0
OK0404,OK040403,30075.0,61052.25,2.0072749115664,2024,262.98,1993,2.4111,428195.0,14983.0
OK0413,OK041305,5910.0,14893.2,0.5682145947505,2024,278.19,1993,2.1311,,10401.0
OK0419,OK041907,432.0,876.96,1.5709090909091,2024,262.98,1993,2.4221,5569.0,275.0
OK0435,OK043509,1539.0,2493.18,2.338905775076,2024,216.87,1994,2.4133,10551.0,658.0
OK0455,OK045509,1186.0,1814.58,3.5615615615616,2024,243.25,1995,2.7142,7327.0,333.0
OK0456,OK045606,27426.0,41961.78,1.2737912776926,2024,243.25,1995,2.7142,365182.0,21531.0
OK0470,OK047006,395.0,604.35,3.3193277310924,2024,243.25,1995,2.7142,2345.0,119.0
OK0474,OK047403,50.0,120.0,0.035945363048167,2024,278.19,1995,2.4236,26084.0,1391.0
OK0476,OK047604,200.0,388.0,0.36166365280289,2024,262.98,1995,2.6232,10551.0,553.0
OK0480,OK048004,792.0,1536.48,4.95,2024,262.98,1995,2.4221,4396.0,160.0
OK0511,OK051104,797.0,1203.47,0.67945439045183,2024,243.25,1996,2.7142,24326.0,716.0
OK0517,OK051705,40.0,90.8,0.88888888888889,2024,278.19,1997,2.4236,2345.0,45.0
OK0524,OK052409,450.0,679.5,1.685393258427,2024,243.25,1997,2.7142,1758.0,56.0
OK0529,OK052908,1440.0,2174.4,6.9565217391304,2024,243.25,1997,2.7142,5275.0,174.0
OK0571,OK057104,387.0,684.99,1.0403225806452,2024,262.98,1999,2.6232,21981.0,372.0
OK0581,OK058105,224.0,356.16,1.0275229357798,2024,243.25,1999,2.7142,2345.0,93.0
OK0598,OK059806,2000.0,3440.0,2.1739130434783,2024,262.98,2000,2.7241,19343.0,920.0
OK0608,OK060804,1060.0,2120.0,0.39700374531835,2024,278.19,2000,2.4236,131887.0,3670.0
OK0621,OK062103,1185.0,2417.4,0.46470588235294,2024,427.93,2001,2.2437,334.0,2550.0
OK0622,OK062205,288.0,486.72,0.10329985652798,2024,262.98,2001,2.6232,46592.0,1654.0
OK0626,OK062604,2457.0,5012.28,0.0971376611054,2024,427.93,2001,2.2437,3292.0,22616.0
OK0682,OK068211,130.0,234.0,0.075187969924812,2024,278.19,2004,2.7111,45552.0,1458.0
OK0687,OK068706,8882.0,14211.2,3.9041758241758,2024,243.25,2004,2.7142,29097.0,2482.0
OK0688,OK068808,1846.0,2953.6,3.3563636363636,2024,243.25,2004,2.7142,8840.0,657.0
OK0700,OK070013,579.0,914.82,2.8243902439024,2024,262.98,2005,2.7135,7030.0,205.0
OK0709,OK070912,4181.0,6605.98,6.007183908046,2024,243.25,2005,2.7142,7952.0,655.0
OK0714,OK071404,70.0,110.6,0.0084347511748403,2024,262.98,2005,2.7241,209573.0,8299.0
OK0717,OK071706,461.0,728.38,0.17343867569601,2024,243.25,2005,2.7142,16399.0,731.0
OK0739,OK073907,9485.0,14417.2,5.47,2024,243.25,2006,2.7142,1298.0,1734.0
OK0766,OK076604,11729.0,16303.31,4.99,2024,243.25,2008,2.7142,24081.0,2350.0
OK0791,OK079113,1024.0,1402.88,1.5,2024,262.98,2010,2.6232,96.0,684.0
OR0077,OR007709,2117.0,3556.56,2.6865482233503,2024,243.25,1990,2.7142,9086.0,788.0
OR0111,OR011109,6422.0,17082.52,4.2083879423329,2024,278.19,1991,2.5191,410.0,1526.0
OR0125,OR012503,35042.0,64827.7,2.8280203373416,2024,218.99,1991,2.4322,483001.0,12391.0
OR0169,OR016908,35200.0,71456.0,4.093975343103,2024,262.98,1993,2.2628,328253.0,8598.0
OR0195,OR019505,10187.0,15076.76,1.0196176558903,2024,189.87,1993,2.2511,392732.0,9991.0
OR0208,OR020805,18725.0,37262.75,5.5514378891195,2024,262.98,1994,2.4111,75909.0,3373.0
OR0213,OR021303,6000.0,14700.0,3.1762837480148,2024,278.19,1994,2.2621,78253.0,1889.0
OR0231,OR023105,13700.0,26578.0,2.2944230447161,2024,262.98,1995,2.4111,146249.0,5971.0
OR0302,OR030208,7380.0,13136.4,5.6769230769231,2024,218.99,1997,2.4322,37222.0,1203.0
OR0337,OR033703,13663.0,18308.42,1.3733038496331,2024,189.87,1999,2.2511,251172.0,9949.0
OR0340,OR034004,680.0,1203.6,2.5185185185185,2024,262.98,1999,2.7261,12896.0,270.0
OR0369,OR036904,4000.0,6160.0,6.5573770491803,2024,216.87,2000,2.4133,12016.0,490.0
OR0370,OR037006,12821.0,21282.86,3.135485448765,2024,243.25,2000,2.7142,60961.0,2155.0
OR0373,OR037304,11205.0,17255.7,1.8323793949305,2024,216.87,2000,2.4133,150350.0,5165.0
OR0405,OR040507,13700.0,23838.0,4.4307891332471,2024,218.99,2001,2.4322,76500.0,2372.0
OR0408,OR040805,1990.0,3721.3,0.52203567681007,2024,278.19,2002,2.7124,79870.0,1787.0
OR0448,OR044801,5000.0,9000.0,0.98039215686275,2024,278.19,2004,2.4236,97000.0,3300.0
OR0449,OR044902,2600.0,3874.0,2.3636363636364,2024,216.87,2004,2.4133,18200.0,1100.0
OR0466,OR046602,330.0,594.0,0.264,2024,278.19,2004,2.7124,21800.0,1100.0
OR0483,OR048307,15000.0,26250.0,2.9234067433249,2024,278.19,2005,2.2192,2374.0,2193.0
OR0492,OR049208,7300.0,11534.0,2.45,2024,243.25,2005,2.7142,50756.0,2900.0
OR0496,OR049611,600.0,828.0,1.45,2024,239.54,2006,2.4224,11000.0,390.0
OR0514,OR051404,1000.0,1330.0,0.23,2024,239.54,2007,2.2623,88600.0,4400.0
RU0092,RU009206,80000.0,115200.0,8.0726538849647,2024,189.87,1990,2.2515,89977.0,9910.0
RU0113,RU011307,500.0,920.0,0.061797058460017,2024,239.54,1991,2.1233,1689.0,8091.0
RU0120,RU012005,11328.0,18917.76,13.280187573271,2024,216.87,1991,2.4133,11137.0,853.0
RU0128,RU012806,6700.0,12328.0,1.3467336683417,2024,239.54,1991,2.2211,60668.0,4975.0
RU0138,RU013805,2500.0,6500.0,0.44642857142857,2024,278.19,1992,2.3131,,5600.0
RU0145,RU014506,500.0,900.0,0.85763293310463,2024,239.54,1992,2.1233,83.0,583.0
SD0006,SD000609,1500.0,3795.0,2.2970903522205,2024,248.28,1991,2.7492,5275.0,487.0
SD0024,SD002407,9000.0,16200.0,3.2017075773746,2024,239.54,1992,2.7226,31653.0,2811.0
SD0072,SD007211,760.0,1512.4,0.61044176706827,2024,262.98,1994,2.7135,9086.0,1245.0
SD0079,SD007914,420.0,659.4,0.43887147335423,2024,243.25,1994,2.7142,4982.0,957.0
SD0104,SD010409,17980.0,27509.4,1.3368029739777,2024,243.25,1995,2.7144,148300.0,13450.0
SD0108,SD010806,1026.0,1990.44,1.2316926770708,2024,262.98,1995,2.7135,7620.0,833.0
SD0135,SD013506,2127.0,4020.03,1.0104513064133,2024,262.98,1996,2.7135,19343.0,2105.0
SD0149,SD014906,11310.0,17078.1,1.4013133440714,2024,243.25,1996,2.7144,72978.0,8071.0
SD0152,SD015205,665.0,1256.85,0.19314551263433,2024,262.98,1996,2.7135,47479.0,3443.0
SD0170,SD017008,369.0,678.96,0.20614525139665,2024,262.98,1997,2.7135,22274.0,1115.0
SD0209,SD020903,1000.0,1800.0,0.5824111822947,2024,262.98,1998,2.2614,24912.0,1248.0
SD0289,SD028906,800.0,1328.0,0.75046904315197,2024,262.98,2002,2.7135,12240.0,1066.0
SD0291,SD029103,5000.0,7650.0,0.33799770161563,2024,239.54,2002,2.7134,91388.0,8499.0
SD0299,SD029906,250.0,415.0,0.66489361702128,2024,262.98,2002,2.7135,2160.0,238.0
SD0314,SD031410,920.0,1232.8,3.801652892562,2024,189.87,2003,2.2511,2210.0,242.0
SD0336,SD033603,6230.0,9282.7,1.7124793842771,2024,216.87,2004,2.4133,46881.0,3638.0
SD0346,SD034604,21250.0,35275.0,2.4227568122221,2024,262.98,2004,2.7145,95962.0,8771.0
SD0353,SD035305,13600.0,19856.0,1.7014888027024,2024,239.54,2004,2.7134,102480.0,7993.0
SD0356,SD035604,120.0,210.0,0.051042109740536,2024,278.19,2005,2.4236,20082.0,1771.0
SF0042,SF004205,68.0,135.32,0.15454545454545,2024,262.98,1994,2.4221,4396.0,440.0
SF0044,SF004407,837.0,1355.94,1.1189839572193,2024,216.87,1994,2.4133,6448.0,748.0
SF0052,SF005207,230000.0,363400.0,3.2270284680033,2024,216.87,1995,2.3415,1845252.0,157451.0
SF0054,SF005404,800.0,1384.0,1.3201320132013,2024,239.54,1995,2.1233,179.0,606.0
SF0064,SF006409,400.0,692.0,0.4381161007667,2024,239.54,1995,2.1233,140.0,913.0
SF0080,SF008007,3194.0,7505.9,1.5238549618321,2024,278.19,1996,2.1311,15533.0,1069.0
SF0101,SF010106,889.0,2089.15,1.2921511627907,2024,278.19,1996,2.1311,-40.0,-238.0
SF0103,SF010308,4360.0,8240.4,0.86991221069433,2024,262.98,1996,2.7232,721.0,5012.0
SF0106,SF010606,481.0,885.04,0.70116618075802,2024,262.98,1997,2.4111,8499.0,536.0
SF0109,SF010904,1232.0,2266.88,2.4738955823293,2024,262.98,1997,2.7135,4689.0,402.0
SF0133,SF013306,3500.0,6300.0,5.7377049180328,2024,262.98,1998,2.1242,133.0,610.0
SF0137,SF013703,9165.0,13839.15,2.3737373737374,2024,243.25,1998,2.7142,38394.0,3070.0
SF0145,SF014509,21900.0,33069.0,4.0518038852914,2024,243.25,1998,2.7142,100821.0,3448.0
SF0148,SF014804,5250.0,8400.0,1.6735734778451,2024,239.54,1998,2.7134,33411.0,2007.0
SF0152,SF015204,4449.0,8008.2,1.8256052523595,2024,262.98,1998,2.4111,26084.0,1415.0
SF0153,SF015306,2000.0,4180.0,0.091024940833788,2024,427.93,1998,2.2121,942849.0,6949.0
SF0161,SF016104,8340.0,17764.2,4.0076886112446,2024,278.19,1999,2.1311,90856.0,5626.0
SF0182,SF018203,15620.0,25929.2,1.839378238342,2024,243.25,2000,2.7142,142438.0,6599.0
SF0199,SF019908,13460.0,22343.6,3.2216371469603,2024,243.25,2000,2.7142,77577.0,4178.0
SF0242,SF024207,1200.0,1836.0,2.7713625866051,2024,239.54,2002,2.7134,3020.0,399.0
SF0250,SF025004,10050.0,16683.0,2.1260841971652,2024,243.25,2002,2.7142,30472.0,4727.0
SF0258,SF025809,25615.0,42008.6,4.3050420168067,2024,262.98,2003,2.7132,59715.0,5165.0
SF0280,SF028004,8280.0,13248.0,2.4672228843862,2024,243.25,2004,2.7142,21411.0,2929.0
SF0283,SF028311,40600.0,73080.0,0.17882862843728,2024,278.19,2004,2.8114,,227033.0
SF0292,SF029207,48511.0,77617.6,5.283847075482,2024,243.25,2004,2.7142,75511.0,7413.0
SF0307,SF030704,653.0,1031.74,2.4365671641791,2024,243.25,2005,2.7142,1975.0,241.0
SF0315,SF031511,1032.0,1630.56,2.66,2024,262.98,2005,2.4324,2.0,269.0
SF0341,SF034110,1512.0,2177.28,1.36,2024,243.25,2007,2.7142,9362.0,773.0
SF0365,SF036502,11199.0,14446.71,1.73,2024,239.54,2008,2.7134,19153.0,6469.0
SF0373,SF037307,12880.0,17645.6,8.35,2024,243.25,2009,2.7142,18064.0,1543.0
SU0102,SU010206,244.0,412.36,1.2910052910053,2024,262.98,2001,2.7135,3435.0,189.0
SU0107,SU010703,59.0,77.88,0.34705882352941,2024,189.87,2001,2.2511,2245.0,170.0
SU0121,SU012106,230.0,388.7,0.45275590551181,2024,262.98,2001,2.4221,9774.0,508.0
SU0152,SU015207,103.0,168.92,0.046989051094891,2024,262.98,2003,2.4221,31781.0,2192.0
SU0153,SU015310,249.0,408.36,0.28231292517007,2024,262.98,2003,2.4221,12594.0,882.0
SU0200,SU020005,374.0,590.92,1.1437308868502,2024,262.98,2005,2.7135,4669.0,327.0
SU0206,SU020605,200000.0,316000.0,1.9422189851906,2024,262.98,2005,2.2628,-2391480.0,-31089.0
SU0227,SU022711,194.0,292.94,2.13,2024,262.98,2006,2.7135,1139.0,91.0
SU0230,SU023009,746.0,1275.66,1.68,2024,278.19,2006,2.6211,4205.0,366.0
SU0248,SU024813,135.0,194.4,1.52,2024,243.25,2007,2.7142,350.0,33.0
SU0259,SU025910,973.0,1420.58,3.22,2024,262.98,2007,2.7135,2627.0,302.0
TA0009,TA000908,160.0,270.4,1.0958904109589,2024,262.98,2001,2.7135,4158.0,146.0
TA0017,TA001704,6.0,9.3,0.020338983050847,2024,239.54,2001,2.4231,8186.0,295.0
TA0018,TA001807,20.0,26.4,0.08695652173913,2024,189.87,2001,2.2511,6450.0,230.0
TA0037,TA003707,120.0,224.4,0.088235294117647,2024,278.19,2002,2.7122,25220.0,745.0
TA0058,TA005808,120.0,196.8,0.5607476635514,2024,262.98,2003,2.4221,2173.0,90.0
TA0061,TA006111,255.0,341.7,1.8214285714286,2024,189.87,2003,2.2511,3000.0,140.0
TA0073,TA007308,640.0,825.6,0.26666666666667,2024,189.87,2004,2.2511,38500.0,2400.0
TA0076,TA007606,732.0,1068.72,0.43571428571429,2024,239.54,2004,2.6231,20419.0,1473.0
TA0085,TA008502,30000.0,54000.0,0.803643182427,2024,278.19,2004,2.4323,574200.0,32960.0
TA0098,TA009802,460.0,805.0,0.13855421686747,2024,278.19,2005,2.4236,45560.0,2860.0
TA0105,TA010507,980.0,1548.4,0.21,2024,262.98,2005,2.4221,53912.0,4091.0
TA0117,TA011706,22980.0,34699.8,0.51,2024,262.98,2006,2.7447,448852.0,45290.0
TA0124,TA012405,6882.0,9497.16,1.36,2024,239.54,2006,2.7121,64812.0,5050.0
TN0387,TN038708,180.0,302.4,0.94736842105263,2024,243.25,1990,2.7142,3810.0,190.0
TN0419,TN041908,10000.0,26600.0,1.6666666666667,2024,278.19,1991,2.3212,,6000.0
TN0421,TN042109,470.0,864.8,1.3662790697674,2024,239.54,1991,2.6218,6741.0,344.0
TN0429,TN042909,110.0,179.3,1.0679611650485,2024,243.25,1991,2.7142,1172.0,103.0
TN0432,TN043205,1564.0,2549.32,1.1516936671576,2024,243.25,1991,2.7142,33411.0,1358.0
TN0434,TN043406,128.0,208.64,3.6571428571429,2024,243.25,1991,2.7142,10258.0,603.0
TN0456,TN045605,420.0,869.4,0.53367217280813,2024,262.98,1992,2.7261,12896.0,787.0
TN0471,TN047106,185.0,382.95,0.5640243902439,2024,262.98,1992,2.4221,5862.0,328.0
TN0487,TN048705,8300.0,20916.0,0.32936507936508,2024,278.19,1993,2.3212,,25200.0
TN0494,TN049406,1686.0,2680.74,3.6414686825054,2024,243.25,1993,2.7142,9086.0,463.0
TN0512,TN051206,6000.0,14700.0,1.0733452593918,2024,278.19,1994,2.3212,,5590.0
TN0547,TN054704,98.0,190.12,0.74809160305344,2024,262.98,1995,2.4111,4103.0,131.0
TN0556,TN055604,38.0,58.14,0.10160427807487,2024,243.25,1995,2.7142,4396.0,374.0
TN0564,TN056406,950.0,1643.5,0.40511727078891,2024,239.54,1995,2.6231,58617.0,2345.0
TN0575,TN057506,175.0,330.75,1.5625,2024,262.98,1996,2.4111,2052.0,62.0
TN0595,TN059506,4450.0,9701.0,1.5239726027397,2024,427.93,1996,2.2437,860.0,2920.0
TN0633,TN063305,7110.0,10736.1,2.7085714285714,2024,243.25,1998,2.7142,84994.0,2120.0
TN0645,TN064513,14300.0,29887.0,5.1438848920863,2024,427.93,1998,2.2441,850.0,2780.0
TN0679,TN067906,130.0,204.1,0.082697201017812,2024,239.54,2000,2.6218,50703.0,1572.0
TP0006,TP000604,7300.0,15549.0,2.6193039110154,2024,278.19,1999,2.7124,28429.0,918.0
TP0007,TP000707,987.0,1746.99,3.29,2024,262.98,1999,2.7135,16706.0,300.0
TT0020,TT002005,3300.0,4257.0,0.99,2024,239.54,2008,2.4231,45580.0,3320.0
TT0033,TT003302,40000.0,55600.0,0.51,2024,262.98,2009,2.2113,6255.0,78500.0
TT0037,TT003706,2900.0,4495.0,0.27,2024,278.19,2009,2.4236,124220.0,10750.0
UA0003,UA000308,158.0,230.68,0.95,2024,262.98,2007,2.7135,2566.0,166.0
UA0006,UA000605,276.0,455.4,0.77,2024,278.19,2007,2.4236,4384.0,358.0
UA0013,UA001306,6898.0,10071.08,0.68,2024,262.98,2007,2.4324,195759.0,10112.0
UA0028,UA002807,1500.0,2385.0,0.91,2024,278.19,2008,2.4236,25414.0,1651.0
UA0045,UA004510,10250.0,11992.5,2.67,2024,216.87,2010,2.4133,29298.0,2785.0
UD0353,UD035307,1000.0,1840.0,0.48192771084337,2024,239.54,1991,2.7314,589.0,1914.0
UD0373,UD037303,3000.0,7170.0,0.55401662049861,2024,427.93,1992,2.2437,1354.0,5415.0
UD0374,UD037406,3800.0,6080.0,5.9748427672956,2024,243.25,1992,2.7142,4689.0,689.0
UD0388,UD038803,800.0,1440.0,0.34173430158052,2024,239.54,1992,2.7224,557.0,2341.0
UD0407,UD040704,1500.0,3045.0,0.63938618925831,2024,262.98,1993,2.7132,70047.0,2733.0
UD0408,UD040806,4000.0,9560.0,2.2484541877459,2024,427.93,1993,2.2437,379.0,1779.0
UD0435,UD043505,50000.0,99500.0,1.7330421822467,2024,262.98,1994,2.7313,8486.0,28851.0
UD0446,UD044604,2280.0,3579.6,0.45355082554207,2024,243.25,1994,2.7142,53341.0,2057.0
UD0460,UD046005,4077.0,6237.81,1.7634083044983,2024,243.25,1995,2.7142,37808.0,2312.0
UD0469,UD046903,392.0,599.76,1.726872246696,2024,243.25,1995,2.7142,3517.0,227.0
UD0490,UD049004,11929.0,18012.79,1.9196974573544,2024,243.25,1996,2.7142,162368.0,3410.0
UD0495,UD049504,17260.0,26062.6,1.9145867997781,2024,243.25,1996,2.7142,168523.0,5725.0
UD0498,UD049805,6298.0,9509.98,3.6383593298671,2024,243.25,1996,2.7142,18171.0,384.0
UD0513,UD051306,19910.0,30064.1,1.8777704423276,2024,243.25,1997,2.7142,205158.0,4307.0
UD0521,UD052106,1000.0,2270.0,0.89047195013357,2024,278.19,1997,2.4321,16120.0,518.0
UD0575,UD057504,15000.0,31200.0,1.045952165121,2024,427.93,1999,2.2437,-41618.0,-955.0
UD0591,UD059101,12320.0,24640.0,0.99531426724834,2024,278.19,2000,2.7111,379836.0,8354.0
UD0606,UD060606,1430.0,2373.8,1.5509761388286,2024,243.25,2000,2.7142,16413.0,822.0
UD0610,UD061008,500.0,1020.0,0.3604902667628,2024,427.93,2001,2.2427,368.0,1387.0
UD0632,UD063210,300.0,522.0,1.4492753623188,2024,218.99,2001,2.4322,2360.0,66.0
UD0652,UD065211,300.0,516.0,1.530612244898,2024,218.99,2002,2.4322,5952.0,196.0
UD0657,UD065707,97.0,181.39,0.12049689440994,2024,278.19,2002,2.7111,18176.0,473.0
UD0672,UD067213,3.0,4.92,0.063829787234043,2024,262.98,2003,2.4111,876.0,38.0
UD0677,UD067713,400.0,656.0,2.7972027972028,2024,262.98,2003,2.4111,4381.0,45.0
UD0733,UD073311,2200.0,3344.0,4.3,2024,243.25,2006,2.7142,11981.0,347.0
UD0736,UD073616,2800.0,4788.0,2.01,2024,278.19,2006,2.2135,162.0,1367.0
UD0763,UD076306,3670.0,5358.2,2.0,2024,262.98,2007,2.7313,38384.0,1228.0
UD0817,UD081717,36624.0,50174.88,2.0,2024,262.98,2010,2.7231,1680.0,18312.0
UD0824,UD082417,17226.0,19637.64,2.0,2024,189.87,2010,2.2514,878.0,8613.0
UF0006,UF000606,88.0,184.8,0.97777777777778,2024,262.98,1991,2.7233,1172.0,90.0
UF0042,UF004207,16180.0,42068.0,0.91031844266907,2024,278.19,1992,2.3212,,17774.0
UF0070,UF007013,1000.0,1760.0,1.9417475728155,2024,239.54,1993,2.6231,11430.0,515.0
UF0087,UF008708,225000.0,551250.0,5.626125225045,2024,278.19,1994,2.8114,,39992.0
UF0094,UF009410,300.0,735.0,0.19788918205805,2024,278.19,1994,2.7421,25205.0,1516.0
UF0101,UF010106,700.0,1008.0,0.76086956521739,2024,189.87,1994,2.2511,16706.0,920.0
UF0111,UF011105,31527.0,75664.8,3.3932838230546,2024,278.19,1995,2.3212,,9291.0
UF0117,UF011706,100.0,240.0,0.30674846625767,2024,278.19,1995,2.4236,4396.0,326.0
UF0147,UF014706,8000.0,18800.0,0.32413597504153,2024,278.19,1996,2.1311,655334.0,38657.0
UF0162,UF016206,3500.0,6615.0,1.3257575757576,2024,262.98,1996,2.2622,46014.0,2213.0
UF0181,UF018107,2000.0,4540.0,0.75159714393085,2024,278.19,1997,2.4236,42204.0,2661.0
UF0183,UF018304,1850.0,4199.5,0.33297336213103,2024,278.19,1997,2.4236,146249.0,5556.0
UF0189,UF018905,700.0,1589.0,0.77433628318584,2024,278.19,1997,2.4236,21102.0,904.0
UF0198,UF019803,14018.0,25232.4,3.0849471830986,2024,262.98,1998,2.7231,42204.0,2192.0
UF0219,UF021903,2600.0,5538.0,0.20290307476198,2024,278.19,1999,2.4236,298359.0,12814.0
UF0231,UF023106,2200.0,4576.0,0.035081005230259,2024,427.93,1999,2.2425,15600.0,62712.0
UF0276,UF027608,1200.0,2028.0,0.085040039685352,2024,262.98,2001,2.2111,81973.0,14111.0
UF0279,UF027907,767.0,1296.23,0.26883981773572,2024,262.98,2001,2.7135,64848.0,2853.0
UF0298,UF029807,2450000.0,4263000.0,16.436665168358,2024,342.13,2002,2.9112,15443.0,149057.0
UF0345,UF034504,8430.0,13488.0,3.0833942940746,2024,243.25,2004,2.7142,43692.0,2403.0
UF0375,UF037506,49050.0,67689.0,3.18,2024,239.54,2006,2.6231,208453.0,13133.0
UF0415,UF041509,49400.0,69654.0,1.0,2024,262.98,2008,2.7243,553225.0,49178.0
